"","subid","list","game.order","trial.num","word","leftpic","rightpic","game","trial.type","leftpic.type","rightpic.type","side.chosen","pic.chosen","response","date","timestamp","rt"
"391","072715-02",2,4,54,"bicycle_neg","bicycle_pos","bicycle_neg","negation","negative","distractor","target","L","bicycle_pos","N","7/27/2015","9:45",817.000000000001
"392","072715-02",2,4,55,"cup_pos","cup_neg","cup_pos","negation","positive","distractor","target","R","cup_pos","Y","7/27/2015","9:45",1310
"393","072715-02",2,4,56,"car_neg","car_pos","car_neg","negation","negative","distractor","target","R","car_neg","Y","7/27/2015","9:45",2038
"394","072715-02",2,4,57,"cookie_pos","cookie_pos","cookie_neg","negation","positive","target","distractor","L","cookie_pos","Y","7/27/2015","9:45",1458
"395","072715-02",2,4,58,"teddybear_neg","teddybear_pos","teddybear_neg","negation","negative","distractor","target","R","teddybear_neg","Y","7/27/2015","9:45",919.999999999998
"396","072715-02",2,4,59,"cat_pos","cat_pos","cat_neg","negation","positive","target","distractor","L","cat_pos","Y","7/27/2015","9:45",1984
"397","072715-02",2,4,60,"dog_pos","dog_pos","dog_neg","negation","positive","target","distractor","L","dog_pos","Y","7/27/2015","9:45",1840
"398","072815-03",1,4,1,"banana_implic","banana_implic","banana_control","implicature","implicature","target","distractor","R","banana_control","N","7/28/2015","13:11",9805
"399","072815-03",1,4,2,"cup_control","cup_control","cup_foil","implicature","unambiguous","target","distractor","L","cup_control","Y","7/28/2015","13:11",3789
"400","072815-03",1,4,3,"apple_implic","apple_implic","apple_control","implicature","implicature","target","distractor","R","apple_control","N","7/28/2015","13:11",1685
"401","072815-03",1,4,4,"cat_implic","cat_implic","cat_control","implicature","implicature","target","distractor","R","cat_control","N","7/28/2015","13:11",1486
"402","072815-03",1,4,5,"cookie_control","cookie_foil","cookie_control","implicature","unambiguous","distractor","target","R","cookie_control","Y","7/28/2015","13:11",1361
"403","072815-03",1,4,6,"teddybear_control","teddybear_control","teddybear_foil","implicature","unambiguous","target","distractor","L","teddybear_control","Y","7/28/2015","13:11",1635
"404","072815-03",1,4,7,"dog_implic","dog_implic","dog_control","implicature","implicature","target","distractor","R","dog_control","N","7/28/2015","13:11",1655
"405","072815-03",1,4,8,"bicycle_control","bicycle_foil","bicycle_control","implicature","unambiguous","distractor","target","R","bicycle_control","Y","7/28/2015","13:11",1452
"406","072815-03",1,4,9,"lamp_implic","lamp_implic","lamp_control","implicature","implicature","target","distractor","R","lamp_control","N","7/28/2015","13:11",1373
"407","072815-03",1,4,10,"car_control","car_foil","car_control","implicature","unambiguous","distractor","target","R","car_control","Y","7/28/2015","13:11",1224
"408","072815-03",1,4,11,"flower_implic","flower_control","flower_implic","implicature","implicature","distractor","target","L","flower_control","N","7/28/2015","13:11",1471
"409","072815-03",1,4,12,"bird_control","bird_control","bird_foil","implicature","unambiguous","target","distractor","L","bird_control","Y","7/28/2015","13:11",1254
"410","072815-03",1,4,13,"bicycle_control","bicycle_foil","bicycle_control","implicature","unambiguous","distractor","target","R","bicycle_control","Y","7/28/2015","13:11",1204
"411","072815-03",1,4,14,"dog_implic","dog_implic","dog_control","implicature","implicature","target","distractor","R","dog_control","N","7/28/2015","13:11",1523
"412","072815-03",1,4,15,"flower_implic","flower_control","flower_implic","implicature","implicature","distractor","target","L","flower_control","N","7/28/2015","13:11",1306
"413","072815-03",1,4,16,"bird_control","bird_control","bird_foil","implicature","unambiguous","target","distractor","L","bird_control","Y","7/28/2015","13:11",1347
"414","072815-03",1,4,17,"cat_control","cat_foil","cat_control","implicature","unambiguous","distractor","target","R","cat_control","Y","7/28/2015","13:11",1455
"415","072815-03",1,4,18,"cookie_implic","cookie_control","cookie_implic","implicature","implicature","distractor","target","L","cookie_control","N","7/28/2015","13:11",1615
"416","072815-03",1,4,19,"apple_implic","apple_control","apple_implic","implicature","implicature","distractor","target","L","apple_control","N","7/28/2015","13:11",1133
"417","072815-03",1,4,20,"lamp_control","lamp_control","lamp_foil","implicature","unambiguous","target","distractor","L","lamp_control","Y","7/28/2015","13:11",1490
"418","072815-03",1,4,21,"banana_control","banana_control","banana_foil","implicature","unambiguous","target","distractor","L","banana_control","Y","7/28/2015","13:11",1119
"419","072815-03",1,4,22,"car_control","car_foil","car_control","implicature","unambiguous","distractor","target","R","car_control","Y","7/28/2015","13:11",1035
"420","072815-03",1,4,23,"cup_implic","cup_control","cup_implic","implicature","implicature","distractor","target","L","cup_control","N","7/28/2015","13:11",1200
"421","072815-03",1,4,24,"teddybear_control","teddybear_control","teddybear_foil","implicature","unambiguous","target","distractor","L","teddybear_control","Y","7/28/2015","13:11",1209
"422","072815-03",1,4,25,"bird_control","bird_foil","bird_control","implicature","unambiguous","distractor","target","R","bird_control","Y","7/28/2015","13:11",1037
"423","072815-03",1,4,26,"banana_control","banana_control","banana_foil","implicature","unambiguous","target","distractor","L","banana_control","Y","7/28/2015","13:11",1682
"424","072815-03",1,4,27,"apple_control","apple_foil","apple_control","implicature","unambiguous","distractor","target","R","apple_control","Y","7/28/2015","13:11",1242
"425","072815-03",1,4,28,"cat_implic","cat_control","cat_implic","implicature","implicature","distractor","target","L","cat_control","N","7/28/2015","13:11",1276
"426","072815-03",1,4,29,"flower_implic","flower_control","flower_implic","implicature","implicature","distractor","target","R","flower_implic","Y","7/28/2015","13:11",1300
"427","072815-03",1,4,30,"teddybear_control","teddybear_control","teddybear_foil","implicature","unambiguous","target","distractor","L","teddybear_control","Y","7/28/2015","13:11",1386
"428","072815-03",1,4,31,"bicycle_control","bicycle_control","bicycle_foil","implicature","unambiguous","target","distractor","L","bicycle_control","Y","7/28/2015","13:11",1146
"429","072815-03",1,4,32,"cup_control","cup_foil","cup_control","implicature","unambiguous","distractor","target","R","cup_control","Y","7/28/2015","13:11",1099
"430","072815-03",1,4,33,"car_control","car_control","car_foil","implicature","unambiguous","target","distractor","L","car_control","Y","7/28/2015","13:11",1144
"431","072815-03",1,4,34,"cookie_implic","cookie_control","cookie_implic","implicature","implicature","distractor","target","L","cookie_control","N","7/28/2015","13:11",1175
"432","072815-03",1,4,35,"lamp_implic","lamp_implic","lamp_control","implicature","implicature","target","distractor","R","lamp_control","N","7/28/2015","13:11",1114
"433","072815-03",1,4,36,"dog_control","dog_foil","dog_control","implicature","unambiguous","distractor","target","R","dog_control","Y","7/28/2015","13:11",1094
"434","072815-03",1,4,37,"cookie_control","cookie_foil","cookie_control","implicature","unambiguous","distractor","target","R","cookie_control","Y","7/28/2015","13:11",827
"435","072815-03",1,4,38,"bird_implic","bird_control","bird_implic","implicature","implicature","distractor","target","L","bird_control","N","7/28/2015","13:11",1461
"436","072815-03",1,4,39,"banana_control","banana_foil","banana_control","implicature","unambiguous","distractor","target","R","banana_control","Y","7/28/2015","13:11",1093
"437","072815-03",1,4,40,"lamp_implic","lamp_implic","lamp_control","implicature","implicature","target","distractor","R","lamp_control","N","7/28/2015","13:11",826
"438","072815-03",1,4,41,"car_implic","car_implic","car_control","implicature","implicature","target","distractor","R","car_control","N","7/28/2015","13:11",1185
"439","072815-03",1,4,42,"cat_implic","cat_control","cat_implic","implicature","implicature","distractor","target","L","cat_control","N","7/28/2015","13:11",927
"440","072815-03",1,4,43,"flower_control","flower_control","flower_foil","implicature","unambiguous","target","distractor","L","flower_control","Y","7/28/2015","13:11",1393
"441","072815-03",1,4,44,"bicycle_control","bicycle_foil","bicycle_control","implicature","unambiguous","distractor","target","R","bicycle_control","Y","7/28/2015","13:11",990
"442","072815-03",1,4,45,"teddybear_implic","teddybear_control","teddybear_implic","implicature","implicature","distractor","target","L","teddybear_control","N","7/28/2015","13:11",975
"443","072815-03",1,4,46,"cup_implic","cup_control","cup_implic","implicature","implicature","distractor","target","L","cup_control","N","7/28/2015","13:11",955
"444","072815-03",1,4,47,"dog_control","dog_control","dog_foil","implicature","unambiguous","target","distractor","L","dog_control","Y","7/28/2015","13:11",2025
"445","072815-03",1,4,48,"apple_implic","apple_control","apple_implic","implicature","implicature","distractor","target","L","apple_control","N","7/28/2015","13:11",2467
"446","072815-03",1,4,49,"lamp_implic","lamp_control","lamp_implic","implicature","implicature","distractor","target","L","lamp_control","N","7/28/2015","13:11",1010
"447","072815-03",1,4,50,"car_implic","car_implic","car_control","implicature","implicature","target","distractor","R","car_control","N","7/28/2015","13:11",1023
"448","072815-03",1,4,51,"flower_control","flower_foil","flower_control","implicature","unambiguous","distractor","target","R","flower_control","Y","7/28/2015","13:11",1033
"449","072815-03",1,4,52,"banana_implic","banana_control","banana_implic","implicature","implicature","distractor","target","L","banana_control","N","7/28/2015","13:11",889
"450","072815-03",1,4,53,"cookie_control","cookie_control","cookie_foil","implicature","unambiguous","target","distractor","L","cookie_control","Y","7/28/2015","13:11",988
"451","072815-03",1,4,54,"dog_implic","dog_implic","dog_control","implicature","implicature","target","distractor","R","dog_control","N","7/28/2015","13:11",798
"452","072815-03",1,4,55,"apple_implic","apple_control","apple_implic","implicature","implicature","distractor","target","L","apple_control","N","7/28/2015","13:11",905
"453","072815-03",1,4,56,"bird_control","bird_control","bird_foil","implicature","unambiguous","target","distractor","L","bird_control","Y","7/28/2015","13:11",957
"454","072815-03",1,4,57,"teddybear_control","teddybear_control","teddybear_foil","implicature","unambiguous","target","distractor","L","teddybear_control","Y","7/28/2015","13:11",1270
"455","072815-03",1,4,58,"cup_implic","cup_control","cup_implic","implicature","implicature","distractor","target","L","cup_control","N","7/28/2015","13:11",889
"456","072815-03",1,4,59,"bicycle_implic","bicycle_implic","bicycle_control","implicature","implicature","target","distractor","R","bicycle_control","N","7/28/2015","13:11",1145
"457","072815-03",1,4,60,"cat_implic","cat_control","cat_implic","implicature","implicature","distractor","target","L","cat_control","N","7/28/2015","13:11",1001
"458","072815-03",1,4,1,"apple_pos","apple_pos","apple_inhib","inhibition","control","target","distractor","L","apple_pos","Y","7/28/2015","13:11",4015
"459","072815-03",1,4,2,"apple_pos","apple_inhib","apple_pos","inhibition","control","distractor","target","L","apple_inhib","N","7/28/2015","13:11",2054
"460","072815-03",1,4,3,"apple_pos","apple_inhib","apple_pos","inhibition","control","distractor","target","R","apple_pos","Y","7/28/2015","13:11",3267
"461","072815-03",1,4,4,"apple_pos","apple_pos","apple_inhib","inhibition","control","target","distractor","L","apple_pos","Y","7/28/2015","13:11",1218
"462","072815-03",1,4,5,"apple_pos","apple_pos","apple_inhib","inhibition","control","target","distractor","L","apple_pos","Y","7/28/2015","13:11",1261
"463","072815-03",1,4,6,"apple_pos","apple_pos","apple_inhib","inhibition","control","target","distractor","L","apple_pos","Y","7/28/2015","13:11",1794
"464","072815-03",1,4,7,"apple_inhib","apple_inhib","apple_pos","inhibition","inhib","target","distractor","L","apple_inhib","Y","7/28/2015","13:11",1697
"465","072815-03",1,4,8,"car_pos","car_pos","car_inhib","inhibition","control","target","distractor","L","car_pos","Y","7/28/2015","13:11",2038
"466","072815-03",1,4,9,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y","7/28/2015","13:11",1271
"467","072815-03",1,4,10,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y","7/28/2015","13:11",1164
"468","072815-03",1,4,11,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y","7/28/2015","13:11",1097
"469","072815-03",1,4,12,"car_pos","car_pos","car_inhib","inhibition","control","target","distractor","L","car_pos","Y","7/28/2015","13:11",1132
"470","072815-03",1,4,13,"car_inhib","car_pos","car_inhib","inhibition","inhib","distractor","target","R","car_inhib","Y","7/28/2015","13:11",1189
"471","072815-03",1,4,14,"dog_pos","dog_pos","dog_inhib","inhibition","control","target","distractor","L","dog_pos","Y","7/28/2015","13:11",1176
"472","072815-03",1,4,15,"dog_pos","dog_pos","dog_inhib","inhibition","control","target","distractor","L","dog_pos","Y","7/28/2015","13:11",1000
"473","072815-03",1,4,16,"dog_pos","dog_pos","dog_inhib","inhibition","control","target","distractor","L","dog_pos","Y","7/28/2015","13:11",1266
"474","072815-03",1,4,17,"dog_pos","dog_pos","dog_inhib","inhibition","control","target","distractor","L","dog_pos","Y","7/28/2015","13:11",868
"475","072815-03",1,4,18,"dog_pos","dog_pos","dog_inhib","inhibition","control","target","distractor","L","dog_pos","Y","7/28/2015","13:11",1186
"476","072815-03",1,4,19,"dog_inhib","dog_inhib","dog_pos","inhibition","inhib","target","distractor","L","dog_inhib","Y","7/28/2015","13:11",1126
"477","072815-03",1,4,20,"teddybear_pos","teddybear_pos","teddybear_inhib","inhibition","control","target","distractor","L","teddybear_pos","Y","7/28/2015","13:11",1171
"478","072815-03",1,4,21,"teddybear_pos","teddybear_pos","teddybear_inhib","inhibition","control","target","distractor","L","teddybear_pos","Y","7/28/2015","13:11",1276
"479","072815-03",1,4,22,"teddybear_pos","teddybear_pos","teddybear_inhib","inhibition","control","target","distractor","L","teddybear_pos","Y","7/28/2015","13:11",976
"480","072815-03",1,4,23,"teddybear_pos","teddybear_inhib","teddybear_pos","inhibition","control","distractor","target","R","teddybear_pos","Y","7/28/2015","13:11",1476
"481","072815-03",1,4,24,"teddybear_pos","teddybear_pos","teddybear_inhib","inhibition","control","target","distractor","L","teddybear_pos","Y","7/28/2015","13:11",1020
"482","072815-03",1,4,25,"teddybear_pos","teddybear_inhib","teddybear_pos","inhibition","control","distractor","target","R","teddybear_pos","Y","7/28/2015","13:11",697
"483","072815-03",1,4,26,"teddybear_inhib","teddybear_pos","teddybear_inhib","inhibition","inhib","distractor","target","L","teddybear_pos","N","7/28/2015","13:11",736
"484","072815-03",1,4,27,"banana_pos","banana_pos","banana_inhib","inhibition","control","target","distractor","L","banana_pos","Y","7/28/2015","13:11",2017
"485","072815-03",1,4,28,"banana_pos","banana_pos","banana_inhib","inhibition","control","target","distractor","L","banana_pos","Y","7/28/2015","13:11",1096
"486","072815-03",1,4,29,"banana_pos","banana_inhib","banana_pos","inhibition","control","distractor","target","R","banana_pos","Y","7/28/2015","13:11",1098
"487","072815-03",1,4,30,"banana_pos","banana_pos","banana_inhib","inhibition","control","target","distractor","L","banana_pos","Y","7/28/2015","13:11",1016
"488","072815-03",1,4,31,"banana_pos","banana_pos","banana_inhib","inhibition","control","target","distractor","L","banana_pos","Y","7/28/2015","13:11",853
"489","072815-03",1,4,32,"banana_inhib","banana_pos","banana_inhib","inhibition","inhib","distractor","target","L","banana_pos","N","7/28/2015","13:11",555
"490","072815-03",1,4,33,"bicycle_pos","bicycle_inhib","bicycle_pos","inhibition","control","distractor","target","R","bicycle_pos","Y","7/28/2015","13:11",1290
"491","072815-03",1,4,34,"bicycle_pos","bicycle_pos","bicycle_inhib","inhibition","control","target","distractor","L","bicycle_pos","Y","7/28/2015","13:11",1205
"492","072815-03",1,4,35,"bicycle_pos","bicycle_pos","bicycle_inhib","inhibition","control","target","distractor","L","bicycle_pos","Y","7/28/2015","13:11",958
"493","072815-03",1,4,36,"bicycle_pos","bicycle_inhib","bicycle_pos","inhibition","control","distractor","target","R","bicycle_pos","Y","7/28/2015","13:11",969
"494","072815-03",1,4,37,"bicycle_pos","bicycle_inhib","bicycle_pos","inhibition","control","distractor","target","R","bicycle_pos","Y","7/28/2015","13:11",731
"495","072815-03",1,4,38,"bicycle_inhib","bicycle_inhib","bicycle_pos","inhibition","inhib","target","distractor","L","bicycle_inhib","Y","7/28/2015","13:11",1344
"496","072815-03",1,4,39,"cat_pos","cat_inhib","cat_pos","inhibition","control","distractor","target","R","cat_pos","Y","7/28/2015","13:11",1501
"497","072815-03",1,4,40,"cat_pos","cat_inhib","cat_pos","inhibition","control","distractor","target","R","cat_pos","Y","7/28/2015","13:11",875
"498","072815-03",1,4,41,"cat_pos","cat_pos","cat_inhib","inhibition","control","target","distractor","L","cat_pos","Y","7/28/2015","13:11",1530
"499","072815-03",1,4,42,"cat_pos","cat_inhib","cat_pos","inhibition","control","distractor","target","R","cat_pos","Y","7/28/2015","13:11",826
"500","072815-03",1,4,43,"cat_pos","cat_inhib","cat_pos","inhibition","control","distractor","target","R","cat_pos","Y","7/28/2015","13:11",737
"501","072815-03",1,4,44,"cat_inhib","cat_pos","cat_inhib","inhibition","inhib","distractor","target","L","cat_pos","N","7/28/2015","13:11",851
"502","072815-03",1,4,45,"flower_pos","flower_inhib","flower_pos","inhibition","control","distractor","target","R","flower_pos","Y","7/28/2015","13:11",2082
"503","072815-03",1,4,46,"flower_pos","flower_pos","flower_inhib","inhibition","control","target","distractor","L","flower_pos","Y","7/28/2015","13:11",832
"504","072815-03",1,4,47,"flower_pos","flower_inhib","flower_pos","inhibition","control","distractor","target","R","flower_pos","Y","7/28/2015","13:11",848
"505","072815-03",1,4,48,"flower_pos","flower_pos","flower_inhib","inhibition","control","target","distractor","L","flower_pos","Y","7/28/2015","13:11",698
"506","072815-03",1,4,49,"flower_pos","flower_inhib","flower_pos","inhibition","control","distractor","target","R","flower_pos","Y","7/28/2015","13:11",651
"507","072815-03",1,4,50,"flower_inhib","flower_pos","flower_inhib","inhibition","inhib","distractor","target","R","flower_inhib","Y","7/28/2015","13:11",1160
"508","072815-03",1,4,51,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","R","cookie_pos","Y","7/28/2015","13:11",1304
"509","072815-03",1,4,52,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","R","cookie_pos","Y","7/28/2015","13:11",985
"510","072815-03",1,4,53,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","R","cookie_pos","Y","7/28/2015","13:11",791
"511","072815-03",1,4,54,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","R","cookie_pos","Y","7/28/2015","13:11",659
"512","072815-03",1,4,55,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","R","cookie_pos","Y","7/28/2015","13:11",1299
"513","072815-03",1,4,56,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","R","cookie_pos","Y","7/28/2015","13:11",663
"514","072815-03",1,4,57,"cookie_inhib","cookie_pos","cookie_inhib","inhibition","inhib","distractor","target","R","cookie_inhib","Y","7/28/2015","13:11",1265
"515","072815-03",1,4,58,"lamp_pos","lamp_pos","lamp_inhib","inhibition","control","target","distractor","L","lamp_pos","Y","7/28/2015","13:11",1220
"516","072815-03",1,4,59,"lamp_pos","lamp_pos","lamp_inhib","inhibition","control","target","distractor","L","lamp_pos","Y","7/28/2015","13:11",785
"517","072815-03",1,4,60,"lamp_pos","lamp_inhib","lamp_pos","inhibition","control","distractor","target","R","lamp_pos","Y","7/28/2015","13:11",903
"518","072815-03",1,4,61,"lamp_pos","lamp_pos","lamp_inhib","inhibition","control","target","distractor","L","lamp_pos","Y","7/28/2015","13:11",774
"519","072815-03",1,4,62,"lamp_pos","lamp_inhib","lamp_pos","inhibition","control","distractor","target","R","lamp_pos","Y","7/28/2015","13:11",629
"520","072815-03",1,4,63,"lamp_inhib","lamp_inhib","lamp_pos","inhibition","inhib","target","distractor","L","lamp_inhib","Y","7/28/2015","13:11",996
"521","072815-03",1,4,64,"bird_pos","bird_pos","bird_inhib","inhibition","control","target","distractor","L","bird_pos","Y","7/28/2015","13:11",1137
"522","072815-03",1,4,65,"bird_pos","bird_pos","bird_inhib","inhibition","control","target","distractor","L","bird_pos","Y","7/28/2015","13:11",1025
"523","072815-03",1,4,66,"bird_pos","bird_inhib","bird_pos","inhibition","control","distractor","target","L","bird_inhib","N","7/28/2015","13:11",707
"524","072815-03",1,4,67,"bird_pos","bird_pos","bird_inhib","inhibition","control","target","distractor","L","bird_pos","Y","7/28/2015","13:11",726
"525","072815-03",1,4,68,"bird_pos","bird_pos","bird_inhib","inhibition","control","target","distractor","L","bird_pos","Y","7/28/2015","13:11",862
"526","072815-03",1,4,69,"bird_inhib","bird_pos","bird_inhib","inhibition","inhib","distractor","target","R","bird_inhib","Y","7/28/2015","13:11",1391
"527","072815-03",1,4,70,"cup_pos","cup_pos","cup_inhib","inhibition","control","target","distractor","L","cup_pos","Y","7/28/2015","13:11",1798
"528","072815-03",1,4,71,"cup_pos","cup_inhib","cup_pos","inhibition","control","distractor","target","L","cup_inhib","N","7/28/2015","13:11",1189
"529","072815-03",1,4,72,"cup_pos","cup_inhib","cup_pos","inhibition","control","distractor","target","L","cup_inhib","N","7/28/2015","13:11",1161
"530","072815-03",1,4,73,"cup_pos","cup_inhib","cup_pos","inhibition","control","distractor","target","R","cup_pos","Y","7/28/2015","13:11",1602
"531","072815-03",1,4,74,"cup_pos","cup_pos","cup_inhib","inhibition","control","target","distractor","L","cup_pos","Y","7/28/2015","13:11",1345
"532","072815-03",1,4,75,"cup_inhib","cup_inhib","cup_pos","inhibition","inhib","target","distractor","R","cup_pos","N","7/28/2015","13:11",650
"533","072815-03",1,4,1,"dog_neg","dog_pos","dog_neg","negation","negative","distractor","target","R","dog_neg","Y","7/28/2015","13:11",2477
"534","072815-03",1,4,2,"cat_neg","cat_pos","cat_neg","negation","negative","distractor","target","R","cat_neg","Y","7/28/2015","13:11",1548
"535","072815-03",1,4,3,"teddybear_pos","teddybear_neg","teddybear_pos","negation","positive","distractor","target","R","teddybear_pos","Y","7/28/2015","13:11",1521
"536","072815-03",1,4,4,"cookie_pos","cookie_neg","cookie_pos","negation","positive","distractor","target","R","cookie_pos","Y","7/28/2015","13:11",1205
"537","072815-03",1,4,5,"car_pos","car_neg","car_pos","negation","positive","distractor","target","R","car_pos","Y","7/28/2015","13:11",1288
"538","072815-03",1,4,6,"cup_pos","cup_pos","cup_neg","negation","positive","target","distractor","L","cup_pos","Y","7/28/2015","13:11",1446
"539","072815-03",1,4,7,"bicycle_neg","bicycle_pos","bicycle_neg","negation","negative","distractor","target","L","bicycle_pos","N","7/28/2015","13:11",1468
"540","072815-03",1,4,8,"lamp_neg","lamp_neg","lamp_pos","negation","negative","target","distractor","R","lamp_pos","N","7/28/2015","13:11",6955
"541","072815-03",1,4,9,"apple_neg","apple_neg","apple_pos","negation","negative","target","distractor","R","apple_pos","N","7/28/2015","13:11",1053
"542","072815-03",1,4,10,"bird_neg","bird_pos","bird_neg","negation","negative","distractor","target","R","bird_neg","Y","7/28/2015","13:11",1065
"543","072815-03",1,4,11,"flower_neg","flower_neg","flower_pos","negation","negative","target","distractor","L","flower_neg","Y","7/28/2015","13:11",1020
"544","072815-03",1,4,12,"banana_neg","banana_pos","banana_neg","negation","negative","distractor","target","R","banana_neg","Y","7/28/2015","13:11",957.000000000001
"545","072815-03",1,4,13,"flower_pos","flower_pos","flower_neg","negation","positive","target","distractor","L","flower_pos","Y","7/28/2015","13:11",1800
"546","072815-03",1,4,14,"bicycle_neg","bicycle_pos","bicycle_neg","negation","negative","distractor","target","R","bicycle_neg","Y","7/28/2015","13:11",1152
"547","072815-03",1,4,15,"cookie_pos","cookie_pos","cookie_neg","negation","positive","target","distractor","L","cookie_pos","Y","7/28/2015","13:11",2070
"548","072815-03",1,4,16,"cat_neg","cat_neg","cat_pos","negation","negative","target","distractor","L","cat_neg","Y","7/28/2015","13:11",1927
"549","072815-03",1,4,17,"lamp_neg","lamp_pos","lamp_neg","negation","negative","distractor","target","L","lamp_pos","N","7/28/2015","13:11",1574
"550","072815-03",1,4,18,"apple_neg","apple_neg","apple_pos","negation","negative","target","distractor","R","apple_pos","N","7/28/2015","13:11",1043
"551","072815-03",1,4,19,"bird_pos","bird_pos","bird_neg","negation","positive","target","distractor","L","bird_pos","Y","7/28/2015","13:11",1160
"552","072815-03",1,4,20,"cup_pos","cup_neg","cup_pos","negation","positive","distractor","target","R","cup_pos","Y","7/28/2015","13:11",1512
"553","072815-03",1,4,21,"teddybear_neg","teddybear_pos","teddybear_neg","negation","negative","distractor","target","L","teddybear_pos","N","7/28/2015","13:11",1347
"554","072815-03",1,4,22,"dog_neg","dog_neg","dog_pos","negation","negative","target","distractor","L","dog_neg","Y","7/28/2015","13:11",2907
"555","072815-03",1,4,23,"banana_pos","banana_neg","banana_pos","negation","positive","distractor","target","R","banana_pos","Y","7/28/2015","13:11",1790
"556","072815-03",1,4,24,"car_pos","car_neg","car_pos","negation","positive","distractor","target","R","car_pos","Y","7/28/2015","13:11",2283
"557","072815-03",1,4,25,"car_pos","car_pos","car_neg","negation","positive","target","distractor","L","car_pos","Y","7/28/2015","13:11",2276
"558","072815-03",1,4,26,"banana_neg","banana_neg","banana_pos","negation","negative","target","distractor","L","banana_neg","Y","7/28/2015","13:11",1987
"559","072815-03",1,4,27,"cat_pos","cat_pos","cat_neg","negation","positive","target","distractor","L","cat_pos","Y","7/28/2015","13:11",3671
"560","072815-03",1,4,28,"bird_pos","bird_neg","bird_pos","negation","positive","distractor","target","R","bird_pos","Y","7/28/2015","13:11",1313
"561","072815-03",1,4,29,"teddybear_pos","teddybear_neg","teddybear_pos","negation","positive","distractor","target","R","teddybear_pos","Y","7/28/2015","13:11",1485
"562","072815-03",1,4,30,"cookie_neg","cookie_pos","cookie_neg","negation","negative","distractor","target","R","cookie_neg","Y","7/28/2015","13:11",3391
"563","072815-03",1,4,31,"apple_neg","apple_neg","apple_pos","negation","negative","target","distractor","L","apple_neg","Y","7/28/2015","13:11",1247
"564","072815-03",1,4,32,"cup_neg","cup_pos","cup_neg","negation","negative","distractor","target","R","cup_neg","Y","7/28/2015","13:11",1253
"565","072815-03",1,4,33,"dog_neg","dog_pos","dog_neg","negation","negative","distractor","target","L","dog_pos","N","7/28/2015","13:11",1498
"566","072815-03",1,4,34,"bicycle_pos","bicycle_neg","bicycle_pos","negation","positive","distractor","target","R","bicycle_pos","Y","7/28/2015","13:11",1093
"567","072815-03",1,4,35,"flower_neg","flower_neg","flower_pos","negation","negative","target","distractor","R","flower_pos","N","7/28/2015","13:11",1028
"568","072815-03",1,4,36,"lamp_pos","lamp_neg","lamp_pos","negation","positive","distractor","target","R","lamp_pos","Y","7/28/2015","13:11",1753
"569","072815-03",1,4,37,"teddybear_pos","teddybear_neg","teddybear_pos","negation","positive","distractor","target","R","teddybear_pos","Y","7/28/2015","13:11",1281
"570","072815-03",1,4,38,"flower_pos","flower_pos","flower_neg","negation","positive","target","distractor","L","flower_pos","Y","7/28/2015","13:11",1071
"571","072815-03",1,4,39,"cat_pos","cat_neg","cat_pos","negation","positive","distractor","target","R","cat_pos","Y","7/28/2015","13:11",1427
"572","072815-03",1,4,40,"car_pos","car_neg","car_pos","negation","positive","distractor","target","R","car_pos","Y","7/28/2015","13:11",1225
"573","072815-03",1,4,41,"lamp_pos","lamp_neg","lamp_pos","negation","positive","distractor","target","R","lamp_pos","Y","7/28/2015","13:11",1244
"574","072815-03",1,4,42,"cup_pos","cup_neg","cup_pos","negation","positive","distractor","target","R","cup_pos","Y","7/28/2015","13:11",935
"575","072815-03",1,4,43,"bicycle_neg","bicycle_pos","bicycle_neg","negation","negative","distractor","target","R","bicycle_neg","Y","7/28/2015","13:11",1678
"576","072815-03",1,4,44,"bird_neg","bird_pos","bird_neg","negation","negative","distractor","target","R","bird_neg","Y","7/28/2015","13:11",1343
"577","072815-03",1,4,45,"dog_neg","dog_pos","dog_neg","negation","negative","distractor","target","R","dog_neg","Y","7/28/2015","13:11",2019
"578","072815-03",1,4,46,"banana_neg","banana_pos","banana_neg","negation","negative","distractor","target","R","banana_neg","Y","7/28/2015","13:11",1189
"579","072815-03",1,4,47,"cookie_neg","cookie_pos","cookie_neg","negation","negative","distractor","target","R","cookie_neg","Y","7/28/2015","13:11",1123
"580","072815-03",1,4,48,"apple_neg","apple_pos","apple_neg","negation","negative","distractor","target","R","apple_neg","Y","7/28/2015","13:11",730.999999999998
"581","072815-03",1,4,49,"cup_pos","cup_pos","cup_neg","negation","positive","target","distractor","L","cup_pos","Y","7/28/2015","13:11",1617
